
Tue Jul 14 18:50:11 2020, board: 1, dev: 1, status: Off
Tue Jul 14 18:50:30 2020, board: 1, dev: 2, status: On
Tue Jul 14 18:50:30 2020, board: 1, dev: 2, status: Off
Tue Jul 14 18:50:42 2020, board: 1, dev: 1, status: Off
Tue Jul 14 18:50:49 2020, board: 1, dev: 2, status: Off
Tue Jul 14 19:03:56 2020, board: 1, dev: 2, status: Off
Tue Jul 14 19:03:58 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:03:58 2020, board: 1, dev: 1, status: On
Tue Jul 14 19:04:01 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:04:04 2020, board: 1, dev: 3, status: Off
Tue Jul 14 19:04:04 2020, board: 1, dev: 4, status: Off
Tue Jul 14 19:05:55 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:07:33 2020, board: 1, dev: 4, status: Off
Tue Jul 14 19:07:34 2020, board: 1, dev: 3, status: Off
Tue Jul 14 19:07:35 2020, board: 1, dev: 2, status: Off
Tue Jul 14 19:07:35 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:09:01 2020, board: 1, dev: 3, status: Off
Tue Jul 14 19:09:02 2020, board: 1, dev: 2, status: Off
Tue Jul 14 19:13:03 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:13:04 2020, board: 1, dev: 2, status: Off
Tue Jul 14 19:13:05 2020, board: 1, dev: 3, status: Off
Tue Jul 14 19:13:05 2020, board: 1, dev: 4, status: Off
Tue Jul 14 19:13:23 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:13:23 2020, board: 1, dev: 1, status: On
Tue Jul 14 19:13:25 2020, board: 1, dev: 2, status: Off
Tue Jul 14 19:14:02 2020, board: 1, dev: 1, status: On
Tue Jul 14 19:14:03 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:14:11 2020, board: 1, dev: 2, status: On
Tue Jul 14 19:14:13 2020, board: 1, dev: 3, status: On
Tue Jul 14 19:14:14 2020, board: 1, dev: 1, status: On
Tue Jul 14 19:14:15 2020, board: 1, dev: 4, status: On
Tue Jul 14 19:14:25 2020, board: 1, dev: 2, status: Off
Tue Jul 14 19:14:26 2020, board: 1, dev: 3, status: Off
Tue Jul 14 19:14:26 2020, board: 1, dev: 4, status: Off
Tue Jul 14 19:15:01 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:22:31 2020, board: 1, dev: 3, status: On
Tue Jul 14 19:22:31 2020, board: 1, dev: 4, status: On
Tue Jul 14 19:24:36 2020, board: 1, dev: 3, status: Off
Tue Jul 14 19:24:37 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:31:20 2020, board: 1, dev: 4, status: Off
Tue Jul 14 19:31:21 2020, board: 1, dev: 3, status: Off
Tue Jul 14 19:31:21 2020, board: 1, dev: 2, status: Off
Tue Jul 14 19:31:22 2020, board: 1, dev: 1, status: On
Tue Jul 14 19:31:23 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:31:23 2020, board: 1, dev: 1, status: On
Tue Jul 14 19:31:23 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:32:18 2020, board: 1, dev: 4, status: Off
Tue Jul 14 19:32:20 2020, board: 1, dev: 3, status: Off
Tue Jul 14 19:32:21 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:32:22 2020, board: 1, dev: 2, status: Off
Tue Jul 14 19:35:13 2020, board: 1, dev: 1, status: On
Tue Jul 14 19:35:18 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:40:12 2020, board: 1, dev: 4, status: Off
Tue Jul 14 19:40:12 2020, board: 1, dev: 3, status: Off
Tue Jul 14 19:40:13 2020, board: 1, dev: 2, status: Off
Tue Jul 14 19:40:13 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:42:28 2020, board: 1, dev: 2, status: Off
Tue Jul 14 19:42:29 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:42:32 2020, board: 1, dev: 1, status: On
Tue Jul 14 19:42:34 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:42:35 2020, board: 1, dev: 2, status: On
Tue Jul 14 19:42:38 2020, board: 1, dev: 1, status: On
Tue Jul 14 19:42:39 2020, board: 1, dev: 1, status: Off
Tue Jul 14 19:42:40 2020, board: 1, dev: 2, status: Off
Tue Jul 14 19:42:42 2020, board: 1, dev: 4, status: On
Tue Jul 14 19:42:43 2020, board: 1, dev: 3, status: On
Tue Jul 14 19:42:43 2020, board: 1, dev: 3, status: Off
Tue Jul 14 19:42:43 2020, board: 1, dev: 4, status: Off
Tue Jul 14 19:52:37 2020, board: 1, dev: 2, status: Off
Tue Jul 14 19:59:35 2020, board: 1, dev: 4, status: On
Tue Jul 14 19:59:38 2020, board: 1, dev: 4, status: Off
Wed Jul 15 14:17:32 2020, board: 1, dev: 1, status: Off
Wed Jul 15 14:17:32 2020, board: 1, dev: 1, status: On
Wed Jul 15 14:17:34 2020, board: 1, dev: 1, status: Off
Wed Jul 15 14:17:36 2020, board: 1, dev: 2, status: Off
Wed Jul 15 14:17:56 2020, board: 1, dev: 2, status: Off
Wed Jul 15 14:18:02 2020, board: 1, dev: 2, status: On
Wed Jul 15 14:18:03 2020, board: 1, dev: 3, status: On
Wed Jul 15 14:18:04 2020, board: 1, dev: 4, status: On
Wed Jul 15 14:18:51 2020, board: 1, dev: 2, status: On
Wed Jul 15 14:18:53 2020, board: 1, dev: 2, status: Off
Wed Jul 15 14:18:54 2020, board: 1, dev: 2, status: On
Wed Jul 15 14:18:55 2020, board: 1, dev: 2, status: Off
Wed Jul 15 14:18:56 2020, board: 1, dev: 3, status: On
Wed Jul 15 14:18:57 2020, board: 1, dev: 4, status: On
Wed Jul 15 14:18:57 2020, board: 1, dev: 3, status: Off
Wed Jul 15 14:18:58 2020, board: 1, dev: 2, status: On
Wed Jul 15 14:18:58 2020, board: 1, dev: 1, status: On
Wed Jul 15 14:19:00 2020, board: 1, dev: 1, status: Off
Wed Jul 15 14:19:01 2020, board: 1, dev: 2, status: Off
Wed Jul 15 14:19:02 2020, board: 1, dev: 4, status: Off
Wed Jul 15 14:19:05 2020, board: 1, dev: 2, status: On
Wed Jul 15 14:19:09 2020, board: 1, dev: 1, status: On
Wed Jul 15 14:19:10 2020, board: 1, dev: 1, status: Off
Wed Jul 15 14:19:11 2020, board: 1, dev: 2, status: Off
Wed Jul 15 14:19:12 2020, board: 1, dev: 3, status: On
Wed Jul 15 14:19:13 2020, board: 1, dev: 4, status: On
Wed Jul 15 14:19:13 2020, board: 1, dev: 2, status: On
Wed Jul 15 14:19:14 2020, board: 1, dev: 1, status: On
Wed Jul 15 14:19:15 2020, board: 1, dev: 1, status: Off
Wed Jul 15 14:19:16 2020, board: 1, dev: 2, status: Off
Wed Jul 15 14:19:16 2020, board: 1, dev: 3, status: Off
Wed Jul 15 14:19:17 2020, board: 1, dev: 4, status: Off
Wed Jul 15 14:19:18 2020, board: 1, dev: 1, status: On
Wed Jul 15 14:19:19 2020, board: 1, dev: 2, status: On
Wed Jul 15 14:19:20 2020, board: 1, dev: 3, status: On
Wed Jul 15 14:19:20 2020, board: 1, dev: 4, status: On
Wed Jul 15 15:37:10 2020, board: 1, dev: 4, status: On
Wed Jul 15 15:38:26 2020, board: 1, dev: 4, status: On
Wed Jul 15 15:39:36 2020, board: 1, dev: 4, status: Off
Wed Jul 15 15:41:35 2020, board: 1, dev: 2, status: Off
Wed Jul 15 15:42:42 2020, board: 1, dev: 4, status: On
Wed Jul 15 15:42:44 2020, board: 1, dev: 4, status: Off
Wed Jul 15 15:42:45 2020, board: 1, dev: 3, status: On
Wed Jul 15 15:42:45 2020, board: 1, dev: 3, status: Off
Wed Jul 15 15:42:47 2020, board: 1, dev: 3, status: On
Wed Jul 15 15:43:47 2020, board: 1, dev: 4, status: On
Wed Jul 15 15:43:48 2020, board: 1, dev: 4, status: Off
Wed Jul 15 15:43:50 2020, board: 1, dev: 1, status: On
Wed Jul 15 15:43:52 2020, board: 1, dev: 1, status: Off
Wed Jul 15 15:49:36 2020, board: 1, dev: 3, status: On
Wed Jul 15 16:14:46 2020, board: 1, dev: 3, status: Off
